Governor ID,Unnamed: 0,Unnamed: 0.1,Date,Name,ASCII Name,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops,KP By Kills,Kill Points_diff,T1 Kills_diff,T2 Kills_diff,T3 Kills_diff,T4 Kills_diff,T5 Kills_diff,RSS Assistance_diff,Dead Troops_diff,KVK contrib,T4 Kills Contrib,T5 Kills Contrib,Dead Troops Contrib
68019444,3443,1083,2022-01-01,BlēstFoodz,BlestFoodz,RP38,28066238.0,6758747,32011655,3095376,532729,422013,2553351,155278,17604253204,18923,974801,32011655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65247,65247,0,0
68138742,3444,4232,2021-12-09,乂 Zora 乂,乂 Zora 乂,Rw38,13661396.0,2196093,6190286,649963,1025104,238589,259301,23136,107087051,18338,152198,6190286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
68350663,3450,1283,2022-01-01,IchigoF1,IchigoF1,OGFa,27992367.0,12633627,88451464,3808190,902561,1263776,5235240,1423860,490218342,25863,3375112,88451464.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,0.0,133793,96241,37552,0
683664,3456,1895,2022-01-01,ᴰᴳ TheWall,Dᴳ TheWall,RR38,73951502.0,123239061,1684384380,1438203,1120115,1424375,70896835,48359533,18998809988,102479,10445159,1684384380.0,12802677.0,5624.0,548.0,3864.0,260060.0,509220.0,0.0,77399.0,26374873,7402885,15432690,3539298
68399761,3462,1307,2022-01-01,Jurabige,Jurabige,RP38,37341014.0,17268471,71342667,11427565,480212,613370,2930323,1817001,1820424682,17547,3253975,71342667.0,15801565.0,59391.0,13256.0,1581.0,604775.0,485455.0,815000000.0,854209.0,10234414,1066046,2049266,7119102
68543872,3468,1144,2022-01-01,DHAFIR OG,DHAFIR OG,RA38,42213310.0,20499786,196545990,3661472,1538835,1338904,9183109,4777466,1154488284,77003,4886419,196545990.0,2229167.0,9776.0,11.0,95.0,134039.0,44321.0,0.0,14701.0,19578161,1310089,2758660,15509412
68599021,3474,1468,2022-01-01,No Zig For You,No Zig For You,RR38,45296895.0,36994892,441603499,1893749,710717,910934,23343026,10136466,2434368018,58317,4124887,441603499.0,13305537.0,4638.0,701.0,1872.0,493652.0,417960.0,0.0,102382.0,13914300,2368154,6876928,4669218
68605432,3480,1500,2022-01-01,PREDATOŔ,PREDATOR,RP38,48553288.0,30550084,245031464,6947561,2777905,2451718,13917873,4455027,5326227146,48721,3947040,245031464.0,4022498.0,870.0,727.0,0.0,182007.0,110040.0,0.0,45140.0,4455288,579278,993562,2882448
68627238,3486,1244,2022-01-01,G҉a҉r҉i҉p҉,G҉a҉r҉i҉p҉,RP38,50740842.0,6823204,76750238,299143,85191,305802,4736454,1396614,213283114,55011,3799958,76750238.0,7982740.0,0.0,0.0,0.0,367570.0,215352.0,0.0,46567.0,1884840,577494,1027944,279402
68635481,3491,1251,2022-01-01,Harald OG,Harald OG,RP38,33466924.0,27021092,142130793,11016386,2283531,3346176,8552423,1822576,73511103,22067,3340858,142130793.0,3376737.0,234795.0,107380.0,21927.0,279185.0,11773.0,0.0,2997.0,2407121,483127,941776,982218
68694772,3497,1834,2022-01-01,nguyennopro,nguyennopro,#N/A,31091624.0,15272773,111669450,4987411,771836,625534,7113368,1774624,508234916,21770,4108866,111669450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11889710,101384,419772,11368554
68715283,3503,1204,2022-01-01,Fatima Az zahra,Fatima Az zahra,RP38,49542621.0,11119216,90009607,2917469,545332,330000,5951285,1375130,415600464,53759,1024071,90009607.0,5638109.0,35307.0,620.0,342.0,343922.0,109461.0,0.0,46482.0,3908664,861068,1447036,1600560
68734401,3509,1316,2022-01-01,Kayy00,Kayy00,Rw38,30902188.0,2849278,12232849,184028,1660852,390040,497298,117060,46803666,4725,204186,12232849.0,17730.0,0.0,0.0,0.0,1773.0,0.0,138.0,0.0,527528,29880,104672,392976
68737021,3515,1118,2022-01-01,Castle Black69,Castle Black69,Rw38,37535974.0,12186453,54173192,935054,5747949,2480086,2789734,233630,279175570,5013,1560505,54173192.0,6200.0,0.0,0.0,0.0,80.0,270.0,0.0,0.0,12704,80,540,12084
68760958,3521,1433,2022-01-01,Mini Hanie 1,Mini Hanie 1,Rj38,28375380.0,7374465,53883350,252490,1212879,1554806,4189793,164497,138653390038,23707,1638810,53883350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
69070665,3527,1305,2022-01-01,JonnyKr 爺 2,JonnyKr 爺 2,Ri38,27199879.0,868300,8766832,904,9882,717,839192,17605,1405308480,4972,413151,8766832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101323,3769,18036,79518
69090210,3533,1707,2022-01-01,Slēep,Sleep,RX38,32098354.0,10242455,97085093,1492237,1567788,256635,4589137,2336658,1750913153,28711,3136176,97085093.0,575860.0,1.0,0.0,0.0,15948.0,20819.0,0.0,2345.0,10378018,799824,2194636,7383558
69100400,3539,1845,2022-01-01,saw FarhoD,saw FarhoD,RX38,26891818.0,6335829,51355672,266511,853170,710845,4335341,169962,2594069181,23126,1370159,51355672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
69199791,3545,1680,2022-01-01,Slayer x badboy,Slayer x badboy,RX38,49755441.0,13430093,52184757,8542567,664458,164087,3268864,790117,741859274,35321,275834,52184757.0,4449610.0,0.0,0.0,0.0,288263.0,78349.0,10000000.0,799.0,2223535,495837,1144150,583548
69220396,3551,1072,2022-01-01,BigLoai,BigLoai,RX38,37995774.0,25060432,68212879,18283355,303153,817448,5244941,411535,215015653,16272,2899961,68212879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
69366835,3557,1614,2022-01-01,SMOKYR,SMOKYR,RR38,48036779.0,20663723,253600482,598231,567060,454334,13035258,6008840,2317407639,21126,3766197,253600482.0,1139996.0,6078.0,45.0,0.0,83211.0,15329.0,0.0,16596.0,9980066,2498706,4917374,2563986
69541181,3563,1638,2022-01-01,Sir Brraapp,Sir Brraapp,RR38,39510344.0,81821714,652406033,25491096,2122450,4413286,37048787,12746095,2313662381,21463,6882223,652406033.0,6354367.0,21463.0,16795.0,15491.0,262722.0,181365.0,0.0,255929.0,16608236,2444192,5573124,8590920
69545360,3569,1377,2022-01-01,Louie13,Louie13,RP38,75509060.0,20310050,217288764,954760,687657,1289842,13699269,3678522,1786811554,26863,1466050,217288764.0,27740211.0,97982.0,39653.0,70747.0,1328954.0,703439.0,0.0,344574.0,9243882,2196324,3676710,3370848
69584739,3573,4396,2021-12-14,Death Z7o55,Death Z7o55,RR38,33350882.0,36441145,313568002,4274183,4272710,3629879,19563923,4700450,1259603442,26507,3773360,313568002.0,24222935.0,6997.0,1167.0,23.0,651713.0,885099.0,0.0,519987.0,5652703,762583,1770198,3119922
6960423,3579,1438,2022-01-01,Mmarsh,Mmarsh,RA38,74766807.0,77549379,922373026,860014,1228729,1872064,55951613,17636959,3060809259,64600,8962673,922373026.0,9495187.0,11877.0,1816.0,0.0,489530.0,229694.0,0.0,61951.0,18040748,2660980,7551730,7828038
69665867,3585,1564,2022-01-01,Queen jail,Queen jail,#N/A,37008820.0,21939007,125952995,7564079,3102553,1756061,7911545,1604769,5266105508,21887,3593603,125952995.0,1126350.0,0.0,0.0,0.0,4039.0,54298.0,0.0,0.0,1614721,313539,909778,391404
69765624,3591,1643,2022-01-01,Skaylerr IND,Skaylerr IND,Ri38,41950348.0,8597379,46641953,4977997,101576,52178,2407807,1057821,1099740932,7210,1000828,46641953.0,167.0,833.0,0.0,0.0,0.0,0.0,0.0,0.0,9212261,1896723,1967600,5347938
69765691,3597,1562,2022-01-01,Queen Terrible,Queen Terrible,RK38,43084833.0,7938635,84191533,770587,848450,164309,4142250,2013039,466264121,52554,1351593,84191533.0,2303083.0,9526.0,335.0,2.0,130650.0,49700.0,0.0,169866.0,6172479,604249,1704086,3864144
69847791,3603,1636,2022-01-01,Simontx OG,Simontx OG,RP38,37396436.0,13034489,100567491,1561295,1085927,3196662,5851537,1339068,1180171271,31795,2759414,100567491.0,2337663.0,4.0,1.0,0.0,124054.0,54856.0,0.0,163628.0,3915466,619776,917692,2377998
69851361,3609,1163,2022-01-01,Dod OG,Dod OG,OGFa,44426090.0,51311197,247255774,28831394,2317810,3056329,11748472,5357192,2182349492,44613,2513201,247255774.0,23364272.0,57311.0,4353.0,5536.0,943164.0,694516.0,25000000.0,230977.0,11155278,2205496,5389256,3560526
69915557,3615,1875,2022-01-01,Élyséen OG,Elyseen OG,#N/A,61141431.0,56849723,432863225,22825878,617212,1024959,22466969,9914705,3168647609,145426,3647988,432863225.0,13517785.0,258584.0,23335.0,2572.0,763927.0,288492.0,0.0,88822.0,13312814,4508876,6520728,2283210
69967186,3621,1945,2022-01-01,乂TekasHI乂,乂TekasHI乂,RK38,32454704.0,42756274,421520547,4562437,1592760,2102010,28096684,6402383,649380971,22154,2852321,421520547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7498840,2073588,4068820,1356432
69972191,3627,1042,2022-01-01,August ᴰᴷ,August DK,RP38,34051707.0,11926229,120341339,723199,520211,561477,8551647,1569695,696963559,35491,2701792,120341339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3989363,609647,1341102,2038614
70015615,3633,1278,2022-01-01,ICHIGO OG,ICHIGO OG,OGFa,40086111.0,54545889,467428476,9300704,3932678,2989295,32071844,6251368,3458718296,65858,3674261,467428476.0,16500219.0,41337.0,14367.0,100687.0,1039819.0,283114.0,0.0,211016.0,13025848,3532130,3847676,5646042
70093676,3636,3944,2021-12-09,乂BILLY乂,乂BILLY乂,RP38,47166425.0,46720023,315993622,11863111,5141134,2521138,25063862,2130778,1582717624,35874,1966990,315993622.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12269,12269,0,0
70130949,3640,5130,2021-12-14,ᴰᴰBlackHawk,DDBlackHawk,RR38,44898731.0,47977272,449411914,4416923,3092595,2017405,33473326,4977023,823478210,37333,2363505,449411914.0,37907052.0,5062.0,1049.0,118.0,908007.0,1441170.0,50000000.0,131369.0,4590711,920157,2882340,788214
70132784,3646,1980,2022-01-01,火 FUEGOLEON,火 FUEGOLEON,RP38,36043401.0,23284517,151804443,9591685,770278,1041260,9344537,2536757,407301493,25639,3955342,151804443.0,5210725.0,23283.0,5917.0,3516.0,198675.0,159671.0,0.0,67163.0,6896029,1390013,1920290,3585726
70189040,3651,1611,2022-01-01,SLAYERDanny,SLAYERDanny,RP38,36385806.0,5071460,50264647,454407,666403,561925,2118124,1270601,1890389519,17423,1352870,50264647.0,493590.0,0.0,0.0,0.0,4969.0,22195.0,0.0,0.0,4133766,956082,1772064,1405620
70209602,3657,1418,2022-01-01,MaddKING Ragnar,MaddKING Ragnar,RA38,53904694.0,29264652,363334646,1259422,1440931,1506905,14697460,10359934,1128500639,62912,4093799,363334646.0,10215194.0,12938.0,10057.0,723.0,309052.0,354954.0,0.0,157354.0,16182047,3130155,6556034,6495858
70218713,3663,1866,2022-01-01,x   Z I O N   x,x   Z I O N   x,RP38,45621142.0,2216575,29823298,41341,26800,28560,1275029,844845,89201721,5963,888037,29823298.0,7000463.0,7313.0,5405.0,1770.0,307923.0,195094.0,0.0,39492.0,3499054,555898,991152,1952004
70504681,3669,1475,2022-01-01,OG SN0WMAN,OG SN0WMAN,RX38,44129462.0,10949352,34415476,6801820,1173423,352279,2313745,308085,7107716242,39644,2740731,34415476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143947,60467,83480,0
70615113,3675,1162,2022-01-01,Dod 1,Dod 1,OGFa,25709982.0,1196318,8139015,267955,97554,69629,761180,0,3383138017,4950,152691,8139015.0,0.0,0.0,0.0,0.0,0.0,0.0,3383138017.0,152691.0,277422,26058,0,251364
70654401,3680,1886,2022-01-01,ʷʷ Hoshi,ʷʷ Hoshi,RP38,36511691.0,11873692,124494025,799096,1317580,751219,6142177,2863620,500503498,44922,2823410,124494025.0,26651104.0,54351.0,659.0,5464.0,870186.0,895760.0,5000000.0,113601.0,5749788,1504256,2784256,1461276
70669896,3686,1045,2022-01-01,BANTENG BLAGU,BANTENG BLAGU,F38b,26244722.0,1623364,6974464,378443,557290,213959,454508,19164,1526503538,8628,991040,6974464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
70764354,3692,1524,2022-01-01,Pirate Nemo,Pirate Nemo,Ri38,29468161.0,2164764,17145968,469102,98796,141709,1281542,173615,5917382558,11735,974763,17145968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22989,22989,0,0
70797559,3696,4810,2021-12-14,Rifmoplet,Rifmoplet,Rt38,34858337.0,10522617,91372567,1274549,691029,567800,7232038,757201,948632069,20231,501894,91372567.0,54410.0,0.0,0.0,0.0,5441.0,0.0,0.0,0.0,5441,5441,0,0
70821752,3702,1172,2022-01-01,Dybala junior,Dybala junior,#N/A,25708264.0,7722435,61165609,377259,306438,3082748,3855935,479347,113117564,21796,2817625,61165609.0,54494.0,11423.0,0.0,0.0,5221.0,0.0,0.0,12585.0,1325503,220849,19872,1084782
70857667,3708,1039,2022-01-01,Atreus591,Atreus591,RA38,75239562.0,33101067,447528303,541158,121850,1162998,18297684,12977377,2341343997,36173,3171470,447528303.0,4615971.0,6.0,0.0,0.0,190413.0,135592.0,0.0,21664.0,9622217,2369775,6126116,1126326
70882216,3713,1635,2022-01-01,SiBuluBulu,SiBuluBulu,F38b,25267686.0,5019055,15298977,868446,2950460,463467,736314,368,6378855271,29138,322863,15298977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,573,0,0
71064808,3719,1376,2022-01-01,Loard2002 OG,Loard2002 OG,#N/A,37878981.0,23000584,184918728,3212930,3151596,2296165,11800957,2538936,842199642,27052,2294598,184918728.0,5511735.0,38855.0,86.0,8008.0,252652.0,147262.0,1.0,52339.0,3751804,1014770,2125052,611982
71224394,3725,1621,2022-01-01,ScReamOuS,ScReamOuS,Ri38,32176677.0,844991,9580574,1563,2583,17504,696174,127167,258691919,8058,120916,9580574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313272,362152,254334,696786
71268595,3730,1664,2022-01-01,Slayer X Minato,Slayer X Minato,RX38,36504664.0,5109964,58578200,280094,411344,600846,2105749,1711931,706670202,20194,1373729,58578200.0,2414980.0,1.0,0.0,0.0,241416.0,41.0,40000000.0,25290.0,2903204,533030,597228,1772946
71318742,3734,4541,2021-12-14,JustFocusTheKVK,JustFocusTheKVK,RA38,47483138.0,57772505,351101621,21496749,3961540,6089993,20996524,5227699,3016366008,81405,4550018,351101621.0,10857040.0,0.0,0.0,0.0,292468.0,396618.0,0.0,54068.0,1410112,292468,793236,324408
71320446,3740,1486,2022-01-01,PABAN,PABAN,RR38,97354147.0,332514639,4231510830,4457742,2792090,3666478,222159739,99438590,8085421176,21190,12384928,4231510830.0,71737984.0,347732.0,2182.0,2311.0,2836397.0,2164543.0,0.0,392070.0,44832034,12005586,28007644,4818804
71363203,3746,1496,2022-01-01,PIRATE x MAUNG,PIRATE x MAUNG,Ri38,43307683.0,14998982,105874478,3581210,1551785,1154024,7680069,1031894,9352766368,71940,1988076,105874478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095603,342675,242268,510660
71366499,3751,1252,2022-01-01,HarryPoTHeaD420,HarryPoTHeaD420,RP38,34553238.0,2315423,30426059,30595,14334,25818,1460552,784124,155318135,9973,2491871,30426059.0,80020.0,0.0,0.0,0.0,0.0,4001.0,0.0,0.0,4109042,311062,775312,3022668
71406414,3757,1331,2022-01-01,Kraken Paris,Kraken Paris,Rt38,34791632.0,21963011,174311090,3430773,2088629,2747832,11545919,2149858,3233520769,49902,3711128,174311090.0,21590.0,0.0,0.0,0.0,435.0,862.0,0.0,0.0,5458923,545929,982322,3930672
7143022,3763,1216,2022-01-01,FrankIyn,FrankIyn,RP38,66894982.0,102296562,1260264241,2697869,2665452,6737201,57647584,32548456,9778350544,59153,9691363,1260264241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11598437,3795813,2089910,5712714
71782184,3767,1480,2022-01-01,OmniManToo,OmniManToo,MEow,26246851.0,1462936,19028344,57231,105994,14225,696171,589315,2389203958,2053,254219,19028344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
71824582,3773,1737,2022-01-01,TheDarkFuryᶰf,TheDarkFuryᶰf,F380,54539095.0,41301200,349350220,10914800,1883990,2475630,18703884,7322896,1803568411,124430,3681355,349350220.0,11628370.0,24650.0,0.0,7655.0,354074.0,402604.0,0.0,71000.0,11333884,3699202,6188562,1446120
71841266,3779,1981,2022-01-01,火 Z E Y Z,火 Z E Y Z,RP38,36205766.0,13160303,105665987,1494718,1425538,2227352,6664734,1347961,903406572,25041,1817921,105665987.0,120590.0,0.0,0.0,0.0,6729.0,2665.0,0.0,0.0,784549,111615,200356,472578
72197579,3784,5796,2021-12-29,QuuenBankk,QuuenBankk,Ri38,34452135.0,3821668,26284871,760218,808619,68915,1943839,240077,1283454306,9610,0,26284871.0,56940.0,0.0,0.0,0.0,5694.0,0.0,20000000.0,-711001.0,-4095028,170978,0,-4266006
72334719,3790,1730,2022-01-01,Taurus 0,Taurus 0,RB38,25888457.0,3055323,15316477,730359,581456,797056,810977,135475,10116089604,22130,1479848,15316477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
72346203,3792,2429,2021-12-02,Mrpoppoybutthol,Mrpoppoybutthol,RC38,44976716.0,12497392,66267585,6983949,842191,278911,2577605,1814736,9020020001,41415,1796803,66267585.0,1041924.0,2374.0,0.0,0.0,95887.0,4129.0,0.0,123549.0,845439,95887,8258,741294
72466066,3795,5775,2021-12-29,Polcadot,Polcadot,AOO:,25149002.0,2073019,12937376,273242,535618,195518,1034340,34301,721485069,29183,385467,12937376.0,0.0,0.0,0.0,0.0,0.0,0.0,721485069.0,385467.0,0,0,0,0
72502696,3801,1934,2022-01-01,ヤ DarkHadi,ヤ DarkHadi,#N/A,36766818.0,29395429,159640265,15110957,536064,366414,11355959,2026035,736204508,33901,1346100,159640265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131463,29245,102218,0
72557634,3802,4048,2021-12-09,Hector133,Hector133,Rw38,23332095.0,59602,502982,2764,4217,5369,47252,0,3600000,4482,37791,502982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
72628943,3808,1238,2022-01-01,Grrlglglg,Grrlglglg,MF47,30265729.0,1966521,17060430,38272,4929,553457,1256817,113046,3375439654,5246,1469427,17060430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
72969016,3814,1658,2022-01-01,Slayer X Jørg,Slayer X Jorg,F380,43081629.0,20071120,222590299,1684576,445648,598812,12787484,4554600,356813766,18383,2622179,222590299.0,10301066.0,63628.0,5928.0,6046.0,622634.0,201298.0,0.0,129821.0,21369477,2538009,3098394,15733074
73393192,3820,1520,2022-01-01,Pirate LoMboK,Pirate LoMboK,RP38,33033123.0,6710862,69141163,300245,414603,229922,4798962,967130,837360298,68888,2876406,69141163.0,1202192.0,21547.0,7915.0,838.0,92188.0,12841.0,0.0,13506.0,8291172,1572912,971136,5747124
73399169,3826,1705,2022-01-01,SlicckRiick,SlicckRiick,#N/A,35599277.0,13233095,152150944,425742,321591,632136,8817845,3035781,437081638,25417,1555584,152150944.0,809780.0,0.0,0.0,0.0,14168.0,33405.0,15000000.0,0.0,5473457,1570471,3255226,647760
73461895,3831,1563,2022-01-01,Queen Tigro,Queen Tigro,#N/A,28163398.0,1443964,10919060,18393,762037,55062,299838,308634,39585520,5471,405123,10919060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126106,12044,114062,0
73495285,3837,1489,2022-01-01,PICCO Farm,PICCO Farm,F38i,36690315.0,1322917,9437579,218879,63618,203162,829124,8134,2928776869,14845,64983,9437579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54160,54160,0,0
73551691,3843,1797,2022-01-01,a4dani,a4dani,RP38,68621725.0,88954777,751564728,28244304,2404144,3024445,37662788,17619096,3505501841,82785,4522322,751564728.0,82085966.0,20089823.0,2005989.0,2025061.0,33473244.0,10662006.0,20000000.0,418671.0,27602845,7668813,15397204,4536828
73670637,3849,1782,2022-01-01,Y Amlak K,Y Amlak K,RP38,43492364.0,22402052,116612778,10113933,1700273,1010319,8440237,1137290,47898695733,33046,2072716,116612778.0,0.0,0.0,0.0,0.0,0.0,0.0,390000000.0,0.0,964426,291856,425130,247440
73802284,3855,1704,2022-01-01,Slayer乂Tweety,Slayer乂Tweety,RP38,51703941.0,9645818,126121451,228485,62632,200115,5794169,3360417,448660050,44626,1817891,126121451.0,2314482.0,8416.0,234.0,0.0,10687.0,110273.0,0.0,557.0,2586909,500841,1850526,235542
73870935,3861,1149,2022-01-01,DaProd,DaProd,#N/A,67815467.0,66779101,698079310,5323384,5944933,4824077,34790568,15896139,1333218142,41134,3028551,698079310.0,9293973.0,21277.0,67026.0,17544.0,300671.0,303939.0,0.0,15440.0,19164208,5608112,11426588,2129508
73884186,3867,1250,2022-01-01,Haniyasu G,Haniyasu G,RK38,26870979.0,3330728,21952858,291553,1041589,412180,1354547,230859,304983789,28892,1905252,21952858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27824,27824,0,0
73901502,3873,1836,2022-01-01,o POMPEY o,o POMPEY o,RR38,62520607.0,35398156,346997403,8225146,1423734,1339679,15104575,9305022,851161798,87949,5250120,346997403.0,17182968.0,27608.0,10648.0,255.0,528971.0,593271.0,15000000.0,144022.0,8124009,1595073,3651372,2877564
73915182,3879,1372,2022-01-01,Lil Flexy I am8,Lil Flexy I am8,#N/A,42335888.0,19758017,161582995,5763786,623341,556994,9932234,2881662,1034128485,45021,3596525,161582995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
73925214,3885,1317,2022-01-01,KhaLᴇᴇsí,KhaLᴇᴇsi,RR38,47107964.0,17048683,149116166,5106763,538256,651158,7063645,3688861,947356954,68456,2392692,149116166.0,7576377.0,19188.0,10117.0,204.0,302293.0,226428.0,15000000.0,133906.0,5807098,953134,1800690,3053274
73993251,3891,1759,2022-01-01,Valkixo,Valkixo,F38Y,25896849.0,18504592,94696315,3618926,6149941,1670072,6632070,433583,4859130619,36357,3174898,94696315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25361,25361,0,0
74240206,3897,1253,2022-01-01,Harryslad,Harryslad,Rw38,30628223.0,5705896,47168802,256031,676020,1317774,2862696,593375,928131217,17836,2057784,47168802.0,227760.0,0.0,0.0,0.0,0.0,11388.0,0.0,0.0,495633,192553,303080,0
74264682,3903,1718,2022-01-01,Spider mansasin,Spider mansasin,Rw38,33255590.0,5033813,45473158,691223,233307,473115,2974752,661416,821837798,20261,2006485,45473158.0,427578.0,556841.0,0.0,0.0,31621.0,0.0,0.0,0.0,2703112,164484,218536,2320092
74307326,3908,1860,2022-01-01,tomizasu 0,tomizasu 0,DK38,25680079.0,10587218,29779909,1857508,6692776,847299,1115904,73731,5104488143,10473,278570,29779909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
74357168,3914,1965,2022-01-01,仒 Changretta,仒 Changretta,Rj38,28369632.0,9830112,60504268,3252641,1315863,457326,4069293,734989,773561527,24294,1412662,60504268.0,678104.0,1143049.0,1102.0,0.0,44729.0,0.0,0.0,1486.0,4064503,543457,926304,2594742
74504631,3915,4008,2021-12-09,BFLO,BFLO,Rt38,16359915.0,1814217,10483730,221713,563560,191962,819522,17460,480754560,6333,317340,10483730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
74522049,3916,4105,2021-12-09,Master Tèo,Master Teo,Rw38,19346863.0,5783841,15784698,1580883,2293677,1368607,540674,0,3554476772,11126,348224,15784698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
74585022,3922,1902,2022-01-01,ᴹᴬᴸer OG,MᴬLer OG,RA38,38406876.0,70624040,376819598,16520414,10885649,15840867,25916145,1460965,1958850481,47898,2583436,376819598.0,15599788.0,1293094.0,95838.0,95046.0,1154625.0,161153.0,20000000.0,250246.0,7041349,1660913,1111394,4269042
74919143,3928,1214,2022-01-01,Flintチだ院,Flintチだ院,RX38,36774236.0,10032227,19663538,8429562,318968,21305,799337,463055,58408098,26135,1773896,19663538.0,3663842.0,17890.0,777.0,0.0,241171.0,62350.0,0.0,118595.0,3152484,492004,691412,1969068
75075936,3934,1676,2022-01-01,Slayer Zain,Slayer Zain,RX38,47707551.0,0,243003732,26797010,451490,322595,19396623,2074237,8141156966,15216,2773959,243003732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479732,127098,352580,54
75084130,3940,1877,2022-01-01,ßIank,sIank,RR38,60160831.0,31520073,388221549,705936,856967,939297,19774822,9243051,744760335,45291,3535458,388221549.0,28421951.0,142355.0,44394.0,24603.0,1460434.0,680097.0,0.0,159515.0,16436508,3735226,8251772,4449510
75144155,3946,1292,2022-01-01,Izzy 永,Izzy 永,RA38,49428777.0,62915718,451355404,25550413,1343941,1019220,26056232,8945912,5617260534,45604,3857834,451355404.0,8377241.0,2528.0,8.0,0.0,356194.0,240739.0,5617260534.0,16045.0,17124853,7628981,4913564,4582308
75209116,3951,1385,2022-01-01,Lýnx Mini Farm,Lynx Mini Farm,F38s,37597429.0,19720825,140385982,1767353,3171501,4227150,9431551,1123270,3369083212,64421,2416227,140385982.0,42000.0,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
75316554,3957,1620,2022-01-01,Sartorial Man,Sartorial Man,Ri38,33060696.0,14110113,27412167,11378765,261883,271277,2043622,154566,7804089800,17891,1866237,27412167.0,147700.0,0.0,0.0,0.0,0.0,7385.0,0.0,0.0,158704,131124,27580,0
75341412,3962,1484,2022-01-01,Organic Orange,Organic Orange,RC38,28878241.0,5231034,27562700,1301744,1383471,369920,2046225,129674,828881498,14949,1932181,27562700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
75397619,3968,1982,2022-01-01,火Karamag火,火Karamag火,RR38,46610371.0,53450322,510570780,8997723,2203631,4062371,27561745,10624852,2816636826,33478,3178918,510570780.0,9917867.0,2175.0,254.0,1626.0,479394.0,255824.0,0.0,14585.0,9126345,2369833,6252128,504384
75398017,3974,1983,2022-01-01,火SmileDance,火SmileDance,RR38,45971897.0,20572593,235526490,3682613,614481,800579,7913971,7560949,819922969,30833,2298046,235526490.0,2149050.0,0.0,0.0,0.0,41801.0,86552.0,0.0,0.0,10243230,2610404,6819208,813618
75522322,3980,1931,2022-01-01,ミBee Chill彡,ミBee Chill彡,#N/A,28749486.0,24162855,97839226,4458154,7225018,7534410,4654554,290719,8146841436,16496,4042953,97839226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16807009,3144781,69072,13593156
75577618,3985,1682,2022-01-01,Slayer ˣ The0,Slayer ˣ The0,RX38,31181590.0,12106870,60423079,6531465,516522,214468,3966243,878172,313675384,44641,2418474,60423079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621174,127222,364194,1129758
75596898,3986,146,2021-11-22,Chrollo 2,Chrollo 2,RE38,24504197.0,854557,8125921,104349,18923,27239,612267,91779,5176863263,21138,642299,8125921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
